"sig126 (S1_WT)"	"sig127C (S3_WT)"	"sig130C (T9_Pants)"	"sig131 (T10_Pants)"
"sp|Q91VX2|UBAP2_MOUSE"	-0.406174597656676	-0.743521006769578	0.498178744587525	0.651516859838726
"sp|P01027|CO3_MOUSE"	-1.0472063708432	-1.1908449597018	0.983801807396006	1.254249523149
"sp|P17918|PCNA_MOUSE"	-0.801902470897403	-0.797276510637701	0.8288022508894	0.770376730645697
"sp|P21981|TGM2_MOUSE"	-0.781125543418728	-0.516316795179627	0.809700929207978	0.487741409390377
"sp|Q00623|APOA1_MOUSE"	-1.20259348766885	-1.46089760965595	1.42588079383425	1.23761030349055
"sp|Q91VR5|DDX1_MOUSE"	-0.333768324281927	-0.756387493642226	0.604511641658576	0.485644176265577
"sp|Q5XG69|F169A_MOUSE"	-1.76639865839737	-1.53325080477527	1.75659638161543	1.54305308155722
"sp|Q8CIE6|COPA_MOUSE"	-0.780056044274502	-0.752126732093398	0.791251316958498	0.740931459409399
"sp|Q8BLY2|SYTC2_MOUSE"	-0.374197234450772	-0.780214146999374	0.571012599015322	0.583398782434823
"sp|P22907|HEM3_MOUSE"	-0.470832808699548	-0.541950254082749	0.492458666693754	0.520324396088544
"sp|Q8BH69|SPS1_MOUSE"	-0.522146349519826	-0.705262339436125	0.750253487452671	0.477155201503276
"sp|Q8CJ67|STAU2_MOUSE"	-0.557478324576799	-0.774896014130899	0.8105023216619	0.521872017045798
"sp|Q61646|HPT_MOUSE"	-0.667622751695923	-0.695774350826625	0.941893748917376	0.42150335360517
"sp|Q922U1|PRPF3_MOUSE"	-0.616941905260251	-1.28927793086425	0.793128207314449	1.11309162881006
"tr|Q9EQC8|Q9EQC8_MOUSE"	-1.1048458793464	-1.44054714363	1.2369346641504	1.308458358826
"sp|Q921I1|TRFE_MOUSE"	-0.755248601120176	-0.864587936613475	0.733583421662225	0.886253116071423
"sp|Q9JHS9|CWC15_MOUSE"	-0.457963313428325	-1.21429863289242	0.702487656047476	0.969774290273277
"sp|Q9JIX8|ACINU_MOUSE"	-1.09390953377085	-1.30059130571485	1.14194962768735	1.25255121179835
"sp|Q61183|PAPOA_MOUSE"	-0.502738994312001	-0.803419209902604	0.676802595188995	0.629355609025602
"tr|E9QAY4|E9QAY4_MOUSE"	-0.939857552957974	-1.87729893319628	1.50667945554342	1.31047703061083
"sp|Q6P5G6|UBXN7_MOUSE"	-0.645160801653851	-0.378440369263947	0.477565477809151	0.546035693108649
"sp|Q99MR6|SRRT_MOUSE"	-1.30447258584955	-1.35254405331065	1.33096261543705	1.32605402372315
"sp|P10711|TCEA1_MOUSE"	-0.463388364589271	-0.736908650755176	0.553002839833127	0.647294175511327
"sp|P97379|G3BP2_MOUSE"	-0.439684799064374	-0.914675212051172	0.711367911705626	0.642992099409923
"tr|D3YW52|D3YW52_MOUSE"	-1.24179700632208	-1.19971926954178	1.27990064969332	1.16161562617053
"sp|Q61686|CBX5_MOUSE"	-0.786131711916525	-1.52096669076853	1.35240861363197	0.954689789053074
"sp|Q3UA37|QRIC1_MOUSE"	-0.765608202211297	-0.817084937300399	0.741292548954599	0.841400590557098
"sp|P32261|ANT3_MOUSE"	-0.696672513852574	-0.955917263686976	0.712891053628226	0.939698723911327
"sp|Q9CQQ8|LSM7_MOUSE"	-0.493613997033776	-0.607385902732076	0.662075591123127	0.438924308642729
"sp|Q8BHB9|CLIC6_MOUSE"	-0.3038687519226	-0.718423368275801	0.557600468903502	0.464691651294899
"sp|Q61024|ASNS_MOUSE"	-0.427220094133375	-0.607385168109275	0.481878319347825	0.552726942894825
"sp|Q8BG50|TM169_MOUSE"	0.708018381771474	0.576545295179574	-0.684240688744525	-0.600322988206525
"sp|Q9D0R4|DDX56_MOUSE"	-0.459473515656397	-0.745066220276303	0.607298947598599	0.597240788334098
"sp|Q9CQY2|RAM_MOUSE"	-0.805967562448625	-0.574692671164627	0.576380931701074	0.804279301912178
"tr|D3Z0M9|D3Z0M9_MOUSE"	-0.8862415616909	-1.129198780013	1.0986742126224	0.916766129081498
"sp|Q6NV83|SR140_MOUSE"	-1.0953170270141	-1.5199606567981	1.3392139201212	1.276063763691
"sp|Q9D0B0|SRSF9_MOUSE"	-0.7333880810728	-1.0171898188301	0.7864129483018	0.9641649516011
"sp|Q91WE2|F192A_MOUSE"	-0.750846214384527	-0.725512937965725	0.655755140238778	0.820604012111477
"sp|Q9CZU3|SK2L2_MOUSE"	-0.55012914129545	-1.06699905243635	0.804004593720247	0.813123600011547
"sp|Q6A0A2|LAR4B_MOUSE"	-0.47469200730165	-0.79069198216175	0.591022152708351	0.67436183675505
"sp|Q6DFW4|NOP58_MOUSE"	-0.447690624179124	-1.54537818585223	1.01905726282058	0.974011547210774
"sp|Q61142|SPIN1_MOUSE"	-0.3866790088254	-1.1340584017044	0.635117926739301	0.885619483790496
"sp|Q9D787|PPIL2_MOUSE"	-0.42996749436135	-1.10989052217855	0.77209290420665	0.767765112333249
"sp|Q8VDM6|HNRL1_MOUSE"	-0.608839969618824	-1.16345807759832	0.913386812768074	0.858911234449074
"sp|P97822|AN32E_MOUSE"	-0.859379545564046	-0.786715665218747	0.792775057699949	0.853320153082851
"sp|B9EKR1|PRPTZ_MOUSE"	-0.960096076114525	-1.06516401507012	0.92271609763397	1.10254399355068
"sp|Q8K0E8|FIBB_MOUSE"	-0.668010698117225	-0.677067830096224	0.816428986783173	0.528649541430276
"sp|Q3TXU5|DHYS_MOUSE"	-0.534504616502876	-0.598623112387475	0.516556740343724	0.616570988546624
"sp|Q8CI04|COG3_MOUSE"	-0.828502269609423	-0.813406463136124	0.812262165072774	0.829646567672775
"tr|E9Q035|E9Q035_MOUSE"	-0.645318359460049	-0.771289848115451	0.619672813174645	0.796935394400855
"sp|A2AQ19|RTF1_MOUSE"	-0.925248216487148	-1.09032907298995	0.970647432539053	1.04492985693805
"sp|Q62093|SRSF2_MOUSE"	-1.53018310588365	-1.58646911922545	1.55248466618515	1.56416755892395
"sp|Q80XU3|NUCKS_MOUSE"	-2.2355077278287	-2.0488822678294	2.18456086546	2.0998291301981
"sp|Q9CPT5|NOP16_MOUSE"	-0.502144306474351	-1.49826716793255	1.06182581482995	0.938585659576951
"sp|Q8BGC0|HTSF1_MOUSE"	-1.50163085277177	-1.39538700189887	1.47623543963142	1.42078241503923
"sp|Q9CQ49|NCBP2_MOUSE"	-0.321232205566925	-0.703681532297123	0.591778674518068	0.433135063345979
"sp|Q9JLI8|SART3_MOUSE"	-1.30505383136755	-1.36818195446935	1.31755564865725	1.35568013717965
"sp|Q8JZM7|CDC73_MOUSE"	-0.486620164300826	-1.27196871496292	0.909019133158573	0.849569746105175
"sp|Q6PEE2|CTIF_MOUSE"	-0.397044026246252	-0.657012382799753	0.437801663682151	0.61625474536385
"tr|E9Q1U6|E9Q1U6_MOUSE"	-0.426409141187346	-0.649072308921951	0.46601076058565	0.609470689523647
"sp|P09405|NUCL_MOUSE"	-1.7673840552901	-1.6871856496378	1.6451154083431	1.80945429658479
"sp|Q3UYV9|NCBP1_MOUSE"	-0.286253033289174	-0.872080456857175	0.617504700603524	0.540828789542823
"sp|Q8CGC4|LS14B_MOUSE"	-0.602331162149575	-0.597509574600075	0.670603949945324	0.529236786804326
"sp|Q02614|S30BP_MOUSE"	-0.553365563530274	-0.938291108342074	0.802234164724124	0.689422507148224
"sp|Q9Z1B5|MD2L1_MOUSE"	-0.373859250806223	-0.807681577564425	0.479825720324172	0.701715108046473
"sp|Q8R409|HEXI1_MOUSE"	-0.54519885629975	-0.61783324444465	0.744396841612351	0.418635259132049
"sp|Q9CXV9|DCNL5_MOUSE"	-0.750999158729355	-0.728139333156745	0.750703946855952	0.728434545030149
"sp|Q9CQT2|RBM7_MOUSE"	-0.745314872845725	-0.895853475958225	0.768557133442776	0.872611215361172
"sp|P43247|MSH2_MOUSE"	-0.805647564286275	-1.28089310368167	1.02841604612582	1.05812462184213
"sp|B2RY56|RBM25_MOUSE"	-1.04976196915572	-1.47636320100113	1.30816756221047	1.21795760794637
"sp|O88796|RPP30_MOUSE"	-0.526458571458123	-0.951817872507828	0.801295990333276	0.676980453632677
"sp|Q3URQ0|TEX10_MOUSE"	-0.627394147385175	-1.52939361032648	1.10210250722672	1.05468525048493
"sp|Q78JE5|FBX22_MOUSE"	-0.705002012535623	-0.612830832408523	0.659785815761879	0.658047029182274
"sp|O35841|API5_MOUSE"	-0.516629665197453	-1.32805227038805	0.976236612320449	0.86844532326505
"tr|J3QNB0|J3QNB0_MOUSE"	-0.363730004507023	-0.751983986540427	0.495116454250176	0.620597536797277
"sp|Q4VBE8|WDR18_MOUSE"	-0.49555785048795	-0.82689537948905	0.359164358136752	0.96328887184025
"sp|Q8BZX4|SREK1_MOUSE"	-0.589075760703826	-1.22360220722362	0.887135656440075	0.925542311487375
"sp|Q8R4E6|PURG_MOUSE"	-0.406016975570175	-0.691434146638175	0.577940833241126	0.519510288967229
"tr|E9Q5C9|E9Q5C9_MOUSE"	-0.929189492117924	-1.40329892424413	1.15817844748737	1.17430996887467
"sp|P97290|IC1_MOUSE"	-0.788724967014598	-0.802619426122904	0.770864350283201	0.8204800428543
"sp|O35737|HNRH1_MOUSE"	-0.479505674121647	-1.44657979760225	0.921391625605452	1.00469384611845
"sp|Q8VCM7|FIBG_MOUSE"	-0.571355267704099	-0.737840131586001	0.775180753764001	0.534014645526103
"sp|Q91X72|HEMO_MOUSE"	-1.02995743760595	-1.16049425364775	1.31976817661165	0.87068351464205
"sp|Q9WUA2|SYFB_MOUSE"	-0.522268467456499	-0.815087671912099	0.671831517051402	0.665524622317196
"sp|Q8CH18|CCAR1_MOUSE"	-1.2480732816225	-1.2167286902599	1.2070500517948	1.2577519200876
"sp|Q8CH18-2|CCAR1_MOUSE"	-1.18138961780203	-0.899465831211423	0.861228888251574	1.21962656076188
"sp|Q99KX1|MLF2_MOUSE"	-0.452209184038249	-0.814341986499052	0.562777459717349	0.703773710819949
"sp|Q61704|ITIH3_MOUSE"	-0.318825039121201	-0.818410481632197	0.578302037150102	0.558933483603298
"sp|Q80ZM7|T2AG_MOUSE"	-0.835946968072852	-0.892039453121647	0.720795117564851	1.00719130362965
"sp|Q6NVF9|CPSF6_MOUSE"	-0.691673224041947	-1.37288366946885	1.08410253901035	0.980454354500452
"sp|Q62193|RFA2_MOUSE"	-0.579697493953599	-0.660052171982599	0.6375080474265	0.602241618509701
"sp|P06537|GCR_MOUSE"	-0.370700453709723	-0.680295200278625	0.437052990251377	0.613942663736978
"sp|Q8R1U1|COG4_MOUSE"	-0.794437911052999	-0.808739951189398	0.7194019452599	0.883775916982501
"sp|O55176|PJA1_MOUSE"	-0.611386375631101	-0.687335454040703	0.667230662392708	0.631491167279101
"sp|Q9CQE9|FWCH2_MOUSE"	-0.518622719885403	-1.311592548242	1.1036623087096	0.726552959417804
"sp|Q8JZX4|SPF45_MOUSE"	-0.756638633952829	-0.788863988688128	0.717412711059676	0.828089911581277
"sp|Q61048|WBP4_MOUSE"	-0.472876186624802	-1.1101777055701	0.7157400048655	0.867313887329399
"sp|Q9CQ71|RFA3_MOUSE"	-0.599090472656648	-0.609181621355647	0.629517607380155	0.578754486632146
"sp|Q9JJA4|WDR12_MOUSE"	-0.588298373400425	-0.828028010042928	0.679788339116277	0.736538044327077
"sp|Q8R344|CCD12_MOUSE"	-0.455849401951776	-0.725499361526674	0.645491226119923	0.535857537358524
"sp|Q61070|EI24_MOUSE"	0.61960909904945	0.434244122923749	-0.435548822309251	-0.61830439966395
"sp|P62915|TF2B_MOUSE"	-0.511386169235825	-0.824495897247324	0.533128972308875	0.802753094174276
"sp|P62307|RUXF_MOUSE"	-0.850239983611424	-1.42306277145972	0.797718491055171	1.47558426401598
"sp|Q7TNE3|SPAG7_MOUSE"	-0.585028684641724	-0.636512528557024	0.696811374701369	0.524729838497375
"sp|P97783|AF1Q_MOUSE"	-0.721695448550902	-0.702639568938601	0.692374028342201	0.731960989147302
"sp|Q8C050|KS6A5_MOUSE"	-1.13937144355658	-1.45066619903498	1.43040569218483	1.15963195040672
"sp|Q9Z2X1|HNRPF_MOUSE"	-0.794865735930326	-0.902382193532326	0.870958859096675	0.826289070365977
"sp|Q91W82|UB2E2_MOUSE"	-0.768106973532673	-0.903000586985975	0.813246374819222	0.85786118569942
"sp|P51885|LUM_MOUSE"	-1.13768703645077	-0.564898819830375	0.739562056123724	0.963023800157426
"sp|Q9QXA5|LSM4_MOUSE"	-0.324509971626851	-0.71000750819835	0.591304090088649	0.443213389736549
"sp|P83917|CBX1_MOUSE"	-0.768578796935952	-1.89119687122655	1.03005880320565	1.62971686495685
"tr|D6RCI4|D6RCI4_MOUSE"	-0.550476081479477	-0.497316173607576	0.504994285964525	0.542797969122521
"sp|Q8K211|COPT1_MOUSE"	0.511364306604701	0.924554510453602	-0.543374922586803	-0.892543894471496
"sp|P43346|DCK_MOUSE"	-0.684809317211773	-0.905255664247273	0.908983652815426	0.681081328643623
"sp|Q9DBD5|PELP1_MOUSE"	-0.711021881498626	-1.46588621930083	1.06547373013118	1.11143437066828
"sp|Q921L5|COG2_MOUSE"	-0.7462960186154	-0.946341369346705	0.924631617776702	0.768005770185402
"sp|O35427|RPC9_MOUSE"	-0.641132061097119	-0.56696225585973	0.603615048698574	0.604479268258274
"sp|P01029|CO4B_MOUSE"	-0.494888469145076	-0.609297279067976	0.555005951353728	0.54917979685932
"sp|P27641|XRCC5_MOUSE"	-0.721719446938675	-0.479855610724274	0.547701023895124	0.653874033767824
"sp|E9PV24|FIBA_MOUSE"	-0.63785407588745	-0.67265665058445	0.719074811647452	0.591435914824451
"sp|P97452|BOP1_MOUSE"	-0.510399685290176	-0.766799535134473	0.607893803819326	0.669305416605326
"sp|Q8CGZ0|CHERP_MOUSE"	-0.850199574691899	-1.1490403449316	0.973269986165704	1.0259699334578
"sp|P11679|K2C8_MOUSE"	-0.486191058048849	-1.05427196133655	0.73442889763675	0.806034121748649
"sp|Q8BGW1|FTO_MOUSE"	-1.3701274445849	-1.4101200894447	1.3607958953124	1.4194516387172
"sp|Q56A08|GPKOW_MOUSE"	-0.594153794386402	-0.900285880685502	0.718504692052402	0.7759349830195
"sp|P70333|HNRH2_MOUSE"	-0.482478739978024	-1.33622886009672	0.991863844207376	0.826843755867376
"sp|Q9CT10|RANB3_MOUSE"	-0.8389323531075	-0.877284251812299	0.7376777823251	0.9785388225947
"sp|Q0VGB7|PP4R2_MOUSE"	-1.47886477704897	-1.38818373704147	1.42875380152842	1.43829471256202
"sp|Q9DCE5|PK1IP_MOUSE"	-0.423306218401175	-0.713569862007576	0.738691279979326	0.398184800429426
"sp|Q99J36|THUM1_MOUSE"	-1.45779330409223	-1.35990312817042	1.45594622212527	1.36175021013738
"sp|Q99KG3|RBM10_MOUSE"	-0.636252201941	-1.2419293148187	0.955958420756602	0.922223096003103
"tr|G3X8X0|G3X8X0_MOUSE"	-0.443704068196652	-0.826867969301549	0.49738026117765	0.77319177632055
"sp|Q80U04|PJA2_MOUSE"	-0.629532216102625	-0.638132892900623	0.619100728911373	0.648564380091877
"sp|Q8K1N4|SPAS2_MOUSE"	-0.290883823528699	-0.721054682422098	0.600154981816898	0.411783524133901
"sp|Q08943|SSRP1_MOUSE"	-0.623925445799697	-1.1606851355375	0.880087562347299	0.904523018989899
"sp|Q8CCT4|TCAL5_MOUSE"	-1.087112393705	-1.1468825599575	1.1663443448459	1.0676506088166
"sp|Q924C1|XPO5_MOUSE"	-0.633966937133422	-0.536970343914629	0.538412556225772	0.632524724822279
"sp|Q8K019|BCLF1_MOUSE"	-0.842557485238654	-1.29027120811885	1.08428470258845	1.04854399076905
"sp|O88271|CFDP1_MOUSE"	-1.33509101910875	-1.54934937054485	1.49778026616765	1.38666012348595
"sp|P41778|PBX1_MOUSE"	-0.666428398720406	-0.999135726651399	0.9515641655347	0.713999959837102
"sp|Q3TIX9|SNUT2_MOUSE"	-0.680662022333998	-0.878074875975498	0.757037929987403	0.801698968322095
"sp|Q8BTW3|EXOS6_MOUSE"	-0.416191626129374	-0.596467346618573	0.490870714464926	0.521788258283024
"sp|Q3U2I3|F16A2_MOUSE"	-0.58673886413785	-0.744769975997251	0.592227369491653	0.739281470643451
"sp|Q3U0K8|OGFD1_MOUSE"	-1.13854945286975	-1.24264418082975	1.22881690155085	1.15237673214865
"sp|Q9WTX2|PRKRA_MOUSE"	-0.427077580340899	-0.672834969850101	0.583244696148103	0.516667854042904
"tr|E9Q3G8|E9Q3G8_MOUSE"	-0.56284625675565	-1.48333557083325	0.982616210391051	1.06356561719785
"sp|Q9Z120|TRMB_MOUSE"	-0.920232611339625	-1.08813811566693	0.951250814684673	1.05711991232188
"sp|Q80U58|PUM2_MOUSE"	-0.415966890288225	-0.782116209053523	0.613249220141974	0.584833879199778
"sp|Q80U58-2|PUM2_MOUSE"	-0.365381719308427	-0.723356560152425	0.509021444331072	0.579716835129776
"tr|S4R1W5|S4R1W5_MOUSE"	-0.654150314521873	-1.01707524550408	0.807234829701326	0.863990730324625
"sp|P10107|ANXA1_MOUSE"	-0.762530226924952	-0.811999729525452	0.746954972704248	0.827574983746153
"sp|Q80W14|PR40B_MOUSE"	-0.849222981151506	-0.996292259380397	0.975037039643201	0.870478200888702
"sp|Q9D902|T2EB_MOUSE"	-0.674069626550825	-1.34033647560732	0.700940140861375	1.31346596129677
"sp|Q8VE97|SRSF4_MOUSE"	-1.40924323241533	-1.47693200318272	1.57522518651407	1.31095004908398
"sp|Q9WTX8|MD1L1_MOUSE"	-0.821987157661324	-0.911478742976124	0.791572110150172	0.941893790487276
"sp|P56183|RRP1_MOUSE"	-1.21423205457052	-1.46931933600893	1.35722085691977	1.32633053365968
"sp|P62340|TBPL1_MOUSE"	-1.01461990816447	-1.22276566753917	0.714708918974624	1.52267665672903
"sp|P25976|UBF1_MOUSE"	-1.0698693342004	-0.8930045459088	0.965331362937302	0.997542517171905
"tr|A2AWT5|A2AWT5_MOUSE"	-1.05142050386018	-0.882178931744075	0.949553022652925	0.984046412951319
"sp|Q8BP27|SFR1_MOUSE"	-1.32207183826842	-1.42004052227922	1.46756203556087	1.27455032498678
"sp|Q91X51|GORS1_MOUSE"	-0.598854182944075	-0.831346049316275	0.771717166010724	0.658483066249623
"sp|Q8CEC6|PPWD1_MOUSE"	-0.507527048081228	-1.11935861665482	0.748152714017676	0.878732950718375
"sp|Q921F4|HNRLL_MOUSE"	-0.852302799871353	-1.48623823332565	1.24706261809255	1.09147841510445
"sp|P04186|CFAB_MOUSE"	-0.520594659572602	-0.716444988270899	0.6965540105901	0.540485637253399
"sp|Q9D7H3|RTCA_MOUSE"	-0.412031186322846	-0.588185909141853	0.507183053728053	0.493034041736653
"tr|Q80X98|Q80X98_MOUSE"	-0.481462416872873	-0.753190464758074	0.636841725457227	0.597811156173726
"sp|Q8K2T8|PAF1_MOUSE"	-0.582771815452825	-1.27670014268143	0.987467020125774	0.872004938008477
"sp|Q3U319|BRE1B_MOUSE"	-0.347906387403377	-1.03902152836548	0.658232702466826	0.728695213302029
"sp|Q8CE96|TRM6_MOUSE"	-0.961302425212171	-1.01667153885447	0.959710869688422	1.01826309437823
"sp|Q8BIL5|HOOK1_MOUSE"	-0.543502407443476	-0.630423232423176	0.569796147289924	0.604129492576728
"sp|Q8BIL5-2|HOOK1_MOUSE"	-0.556238901287475	-0.624206201596575	0.551146199068921	0.629298903815126
"sp|Q8K3D3|SWI5_MOUSE"	-1.3618310680914	-0.968788126353601	0.809446503336204	1.5211726911088
"sp|Q8K3D3-2|SWI5_MOUSE"	-1.3618310680914	-0.968788126353601	0.809446503336204	1.5211726911088
"tr|V9GXX7|V9GXX7_MOUSE"	-1.3618310680914	-0.968788126353601	0.809446503336204	1.5211726911088
"sp|P49586|PCY1A_MOUSE"	-0.446113258170124	-0.616863948611025	0.534473608423575	0.528503598357574
"sp|Q8R3Y8|I2BP1_MOUSE"	-0.81226830663077	-0.905547398372178	0.865111858483523	0.852703846519425
"sp|Q8BWW4|LARP4_MOUSE"	-0.460641909416077	-0.655730055153274	0.468302336515125	0.648069628054225
"sp|P23953|EST1C_MOUSE"	-1.34795708002772	-1.45980106859902	1.25381552623918	1.55394262238757
"sp|Q62018|CTR9_MOUSE"	-0.443620562809977	-1.16560258151297	0.772642339030623	0.836580805292323
"sp|Q9D6T0|NOSIP_MOUSE"	-0.387457745794851	-0.881300889520945	0.594875189414951	0.673883445900849
"tr|Q9DB24|Q9DB24_MOUSE"	-1.01252580508245	-1.03044773443725	1.06070604495985	0.982267494559853
"sp|Q80YT7-2|MYOME_MOUSE"	-0.434377665307151	-0.75465503865415	0.579713739574151	0.60931896438715
"tr|G3X9B1|G3X9B1_MOUSE"	-0.419408237251872	-1.29110108162368	0.937197305938826	0.773312012936724
"sp|Q8K3A9|MEPCE_MOUSE"	-1.04453747356902	-1.34396880893863	1.03163159004028	1.35687469246738
"sp|P52623|UCK1_MOUSE"	-0.571121787838299	-0.567702339104901	0.4725189952336	0.666305131709603
"sp|Q9WV03|FA50A_MOUSE"	-0.455793808346179	-0.78023988064057	0.511997334788527	0.724036354198223
"sp|Q9ERU9|RBP2_MOUSE"	-0.875349676042852	-1.30467321790485	1.03563223722965	1.14439065671805
"sp|Q9WV70|NOC2L_MOUSE"	-0.428101070532874	-1.10893933700118	0.731457390878324	0.805583016655726
"sp|Q80VD1|FA98B_MOUSE"	-0.44252829995165	-0.947473439853452	0.747684426969748	0.642317312835353
"sp|Q9DBY8|NVL_MOUSE"	-0.348464158763827	-0.685743428192826	0.540659959633475	0.493547627323176
"sp|P56960|EXOSX_MOUSE"	-0.343354873955148	-0.761991217229449	0.60672175535105	0.498624335833551
"sp|P63323|RS12_MOUSE"	-0.375729072280333	-0.739409437314226	0.465110005428876	0.650028504165675
"tr|Q6ZWZ6|Q6ZWZ6_MOUSE"	-0.400971833756202	-0.7006734552312	0.469466447967598	0.632178841019801
"sp|Q9DBC3|CMTR1_MOUSE"	-0.654642285055676	-1.18959557797178	0.923291034538423	0.920946828489022
"sp|Q923B1|DBR1_MOUSE"	-0.695865049280249	-1.01696171055905	0.884128147603452	0.828698612235851
"sp|Q61687|ATRX_MOUSE"	-0.57811455511718	-1.56519263132778	1.03921011693593	1.10409706950902
"sp|P58501|PAXB1_MOUSE"	-0.770666023245575	-1.14824421890868	0.809786911766725	1.10912333038753
"sp|Q05CL8|LARP7_MOUSE"	-0.620506933615848	-0.85213900264945	0.655009728078049	0.817636208187249
"sp|P27048|RSMB_MOUSE"	-0.5667146643598	-1.4693018411081	0.8768645617705	1.1591519436974
"sp|P84089|ERH_MOUSE"	-0.864655712523223	-1.73774293797282	1.56765583779978	1.03474281269627
"sp|P06728|APOA4_MOUSE"	-0.8816325911219	-1.3755343401629	0.825407387888902	1.4317595433959
"sp|P98086|C1QA_MOUSE"	-0.353072257517425	-0.646951403069725	0.533713361662578	0.466310298924576
"sp|Q9ERA6|TFP11_MOUSE"	-0.513700523138025	-0.858734330182827	0.620296840656176	0.752138012664675
"sp|Q9DBV4|MXRA8_MOUSE"	0.7978770153636	0.467923770114002	-0.671809746142701	-0.593991039334902
"sp|Q8BMZ5|SEN34_MOUSE"	-0.417327192887278	-0.779685295479174	0.631221978781028	0.565790509585426
"sp|P26369|U2AF2_MOUSE"	-0.574240565224073	-1.42981714128917	0.83015077563573	1.17390693087752
"sp|Q9D2E2|TOE1_MOUSE"	-0.884041976367397	-0.892791844174498	0.757918872569601	1.0189149479723
"sp|Q9JJA2|COG8_MOUSE"	-0.516885582809772	-0.642774582083778	0.623346003987827	0.536314160905725
"sp|Q3TKY6|CWC27_MOUSE"	-0.74174167068025	-0.707132475223453	0.875561835042349	0.57331231086135
"sp|O08677|KNG1_MOUSE"	-1.20823498428715	-1.36239468628485	1.25111230689895	1.31951736367305
"sp|O08677-2|KNG1_MOUSE"	-1.22680040702595	-1.36678849089555	1.26219708955655	1.33139180836495
"sp|Q9CWT3|SNX10_MOUSE"	-0.563907892000175	-0.505569692705073	0.580108707544319	0.489368877160924
"sp|Q8VCY6|UTP6_MOUSE"	-0.406807679907377	-1.04697385493597	0.512913365205124	0.940868169638224
"tr|E9Q1V2|E9Q1V2_MOUSE"	0.780682436350201	0.908952622502198	-0.973036106738002	-0.716598952114399
"sp|P21180|CO2_MOUSE"	-0.475729171545302	-0.730470294295502	0.508016862311603	0.698182603529199
"sp|P63154|CRNL1_MOUSE"	-0.310439346731824	-0.833683860350726	0.628572488312972	0.515550718769575
"sp|P42128|FOXK1_MOUSE"	-0.431644817169074	-0.747500389372075	0.665242958734225	0.513902247806925
"sp|Q9D8X1|CUTC_MOUSE"	-0.987417878505696	-1.16152315928	0.9161574417908	1.2327835959949
"sp|Q3KNM2|MARH5_MOUSE"	0.355559353573923	0.956752902215825	-0.626797336541575	-0.685514919248178
"tr|D3Z5F7|D3Z5F7_MOUSE"	-0.353761942706004	-0.869731435927896	0.533285356271698	0.690208022362199
"sp|Q6P2K6|P4R3A_MOUSE"	-1.37877053869275	-1.29847431523025	1.33207535056085	1.34516950336215
"sp|Q61136|PRP4B_MOUSE"	-0.775873333173047	-1.20882061138935	0.885535432229354	1.09915851233305
"sp|Q8VDM1|ZGPAT_MOUSE"	-0.678188271246848	-0.742782347894549	0.73370604996585	0.68726456917555
"sp|Q80YV2|NIPA_MOUSE"	-1.17131092894335	-1.23160248030715	1.24725956103035	1.15565384822015
"sp|Q00519|XDH_MOUSE"	-0.654116584716673	-0.851063556881376	0.732624603312427	0.772555538285626
"sp|Q9R0L6|PCM1_MOUSE"	-0.537765044946102	-0.603459217154798	0.53620218088	0.605022081220902
"tr|E9Q512|E9Q512_MOUSE"	-0.648081103395524	-0.919331978805525	0.717686614900771	0.849726467300279
"sp|Q9CY97|SSU72_MOUSE"	-0.506223887964927	-0.611510165009424	0.500563019733278	0.617171033241073
"sp|Q61026|NCOA2_MOUSE"	-0.547065423482724	-0.721948651564626	0.678864374716774	0.590149700330574
"sp|P01867|IGG2B_MOUSE"	-0.873622440020625	-0.608807913727226	0.644421536068176	0.838008817679679
"sp|Q8BIF0|C99L2_MOUSE"	0.590035478347797	0.601123510095697	-0.6414039966457	-0.549754991797801
"sp|Q689Z5|SBNO1_MOUSE"	-0.870616538099176	-1.17741919304578	0.942023786722528	1.10601194442243
"sp|Q52KI8|SRRM1_MOUSE"	-0.812533528906974	-1.11343377477397	0.882197969487624	1.04376933419332
"tr|F6T4M4|F6T4M4_MOUSE"	-0.81072649311055	-1.07326836942745	0.919117561026448	0.964877301511555
"sp|Q8BKR5|PPR37_MOUSE"	-0.608763009761725	-0.616901934620225	0.543317705571873	0.682347238810074
"sp|Q9CRB2|NHP2_MOUSE"	-0.874199721911303	-1.5469142055693	1.5690939287107	0.852019998769903
"sp|Q8VDG3|PARN_MOUSE"	-1.0138609027396	-1.132527659164	0.882144430865797	1.2642441310378
"sp|Q9ESX4|NO40_MOUSE"	-0.425129730769724	-1.30550613212012	0.844621014165877	0.886014848723974
"sp|Q8K2Z2|PRP39_MOUSE"	-0.641344170329827	-0.707034482967625	0.750271954177178	0.598106699120278
"sp|Q9CWV6|PKRI1_MOUSE"	-0.608946678163448	-1.21079554602325	0.85898846938195	0.960753754804751
"sp|Q9ESX5|DKC1_MOUSE"	-0.710425320863399	-1.3784837184576	1.2835174585951	0.8053915807259
"sp|Q99JH8|ERD21_MOUSE"	1.02611185993777	0.383203035556274	-0.736565504020126	-0.672749391473921
"sp|Q9CYA6|ZCHC8_MOUSE"	-0.774978832893874	-1.05816007582688	0.815280367395825	1.01785854132492
"sp|Q00898|A1AT5_MOUSE"	-1.23957059311215	-1.32480468234185	1.28259702681575	1.28177824863825
